username_length,full_name_length,followers,following,posts,bio_length,has_external_url,has_profile_pic,is_private,is_verified,engagement_rate,label,follower_following_ratio,posts_per_follower
6,8,20724,401,418,125,1,1,0,0,0.10372568522295089,0,51.55223880597015,0.02016887816646562
17,17,45198,214,329,60,0,1,0,0,0.1093204181163446,0,210.2232558139535,0.007278922100046461
27,1,70,1472,3,17,0,0,0,0,0.004156576085862396,1,0.04752206381534284,0.04225352112676056
15,7,92,3320,2,26,0,1,0,0,0.003649947096857278,1,0.027702499247214695,0.021505376344086023
19,19,32701,469,356,12,1,1,0,0,0.11872585073243308,0,69.57659574468084,0.010886184331233563
29,0,88,1603,10,5,0,1,0,0,0.013707212255243665,1,0.05486284289276808,0.11235955056179775
18,31,3012,1627,498,43,0,1,1,1,0.07832478957391435,0,1.8501228501228502,0.16528377032857616
8,13,47049,1801,363,20,1,1,1,0,0.05854565880836041,0,26.109322974472807,0.007715196599362381
28,6,142,1528,5,22,0,0,0,0,0.006982674858767388,1,0.09287115761935906,0.03496503496503497
23,4,205,6843,6,7,1,1,0,0,0.0008648604995853071,1,0.02995324371712449,0.02912621359223301
21,8,89,1882,19,21,1,0,0,0,0.005631494437645681,1,0.04726500265533723,0.2111111111111111
29,6,59,1704,8,29,0,0,1,0,0.013434104333680023,1,0.03460410557184751,0.13333333333333333
15,5,145,4665,3,6,1,1,1,0,0.017898718617853176,1,0.031075867981140162,0.02054794520547945
28,1,259,2003,18,1,0,0,0,0,0.0022026387667089843,1,0.12924151696606787,0.06923076923076923
21,26,24910,74,482,125,1,1,0,0,0.07262816389423572,0,332.1333333333333,0.01934888201999117
24,0,150,2375,3,22,0,0,0,0,0.0047883288365159205,1,0.06313131313131314,0.019867549668874173
13,25,24534,584,16,127,0,0,1,0,0.06575684884354233,0,41.93846153846154,0.0006521296107601385
18,3,204,4330,15,2,0,1,0,0,0.004262447370982232,1,0.04710228584622489,0.07317073170731707
6,28,42187,1680,80,122,0,1,0,0,0.05267235914203593,0,25.096371207614514,0.001896273821939888
19,5,38861,1229,358,47,0,1,1,0,0.014341431938176883,0,31.59430894308943,0.009212083783644692
19,2,46,3454,4,11,1,1,0,0,0.002543033291997514,1,0.013314037626628075,0.0851063829787234
20,5,0,5621,6,23,1,0,0,0,0.006610564693740189,1,0.0,6.0
19,4,2,4456,13,29,1,1,1,0,0.01245493228590453,1,0.0004487323311644604,4.333333333333333
9,22,914,1683,119,147,0,1,0,0,0.0435520513745415,0,0.5427553444180523,0.13005464480874318
15,4,50,7471,18,14,0,1,0,0,0.01858864447639291,1,0.0066916488222698075,0.35294117647058826
19,3,93,4469,15,1,0,0,0,0,0.013786097404824314,1,0.02080536912751678,0.1595744680851064
21,0,293,2372,11,15,0,0,0,0,0.0031747368118040954,1,0.123472397808681,0.03741496598639456
26,5,207,2404,6,9,0,1,0,0,0.004129320042768605,1,0.08607068607068608,0.028846153846153848
28,8,271,711,10,29,1,0,0,0,0.008364563105111363,1,0.3806179775280899,0.03676470588235294
15,6,107,5244,7,16,0,1,0,0,0.011464342351387298,1,0.020400381315538608,0.06481481481481481
28,9,23,7025,5,26,0,0,0,0,0.019845533177626894,1,0.00327355536578423,0.20833333333333334
18,2,152,2728,3,29,0,0,0,0,0.00031736494731634537,1,0.055698057896665445,0.0196078431372549
16,5,163,3067,17,3,0,1,1,0,0.012859022785714715,1,0.053129074315514994,0.10365853658536585
9,29,47284,521,229,71,1,1,1,0,0.11248490951830625,0,90.5823754789272,0.004842973458813577
28,2,192,2580,0,26,0,1,0,0,0.009304133592000248,1,0.07438977140643162,0.0
28,8,41,5429,10,29,0,0,0,0,0.0003572011203064829,1,0.007550644567219153,0.23809523809523808
17,17,13781,246,131,118,1,1,1,0,0.03901076056395357,0,55.79352226720648,0.009505151647075896
15,4,258,7375,0,26,0,0,0,0,0.0013689538740159501,1,0.03497830802603037,0.0
21,26,1931,120,240,83,0,1,1,0,0.07766928846267115,0,15.958677685950413,0.12422360248447205
11,10,12257,1956,169,81,1,1,0,0,0.027029236465650856,0,6.2631578947368425,0.013786914667971937
10,7,14241,1576,293,127,1,1,1,1,0.07958373006423147,0,9.030437539632214,0.020572953236904928
20,4,220,6811,14,13,0,1,0,0,0.014714267009645446,1,0.03229594832648268,0.06334841628959276
28,4,89,2816,16,27,1,0,1,0,0.006850404486177688,1,0.03159389421370252,0.17777777777777778
25,8,258,5867,2,6,0,1,0,0,0.009877531600675862,1,0.04396728016359918,0.007722007722007722
19,7,18832,1344,251,90,1,1,0,0,0.05816083927978452,0,14.001486988847583,0.013327669516274624
26,5,208,1502,3,20,1,1,1,0,0.014339400923214635,1,0.1383898868928809,0.014354066985645933
28,8,257,6958,3,2,0,1,0,0,0.008466777233264054,1,0.03693059347607415,0.011627906976744186
7,14,15646,1836,224,20,0,1,0,0,0.04163289237811212,0,8.517147523135547,0.014315843292643958
16,21,46725,1904,68,88,0,1,0,0,0.04347021151899215,0,24.52755905511811,0.0014552925566066002
20,3,261,3534,12,20,0,0,0,0,0.013057241295608242,1,0.07383309759547384,0.04580152671755725
6,21,42093,897,63,144,1,1,0,0,0.05680405547966976,0,46.874164810690424,0.0014966503539696869
21,25,46466,1659,371,53,1,1,0,0,0.11901969706337774,0,27.99156626506024,0.007984160802289798
26,6,29,2774,5,9,0,1,1,0,0.018255475358475406,1,0.010450450450450451,0.16666666666666666
6,32,27822,380,318,84,0,1,1,0,0.05997477670662302,0,73.02362204724409,0.0114293929482802
28,2,92,2085,4,7,0,0,0,0,0.011356915109949553,1,0.04410354745925216,0.043010752688172046
29,7,195,5289,13,25,0,1,0,0,0.013905784445412588,1,0.036862003780718335,0.0663265306122449
25,1,168,2417,6,24,0,0,0,0,0.010644568615138602,1,0.06947890818858561,0.03550295857988166
11,34,42408,175,55,90,1,1,0,0,0.0743302040318699,0,240.95454545454547,0.0012968945271050957
7,16,11726,883,152,23,0,1,1,0,0.038029959976123795,0,13.264705882352942,0.012961541741280804
15,7,43458,1334,14,78,1,1,0,0,0.07439968665431826,0,32.55280898876404,0.00032214270922018457
22,5,65,4746,1,14,1,0,1,0,0.001986421295635332,1,0.013692858647566884,0.015151515151515152
11,22,33004,475,317,28,0,1,1,0,0.05665756513065881,0,69.33613445378151,0.009604605362823815
20,0,272,6648,15,5,0,1,0,0,0.013699894452951724,1,0.04090840727929012,0.054945054945054944
17,0,207,2628,4,11,0,0,1,0,0.007172408352336206,1,0.07873716241917078,0.019230769230769232
5,20,37455,195,132,110,0,1,0,0,0.04224545612838776,0,191.0969387755102,0.0035241349850491242
10,28,44351,1311,193,86,0,1,1,0,0.03604819470664957,0,33.80411585365854,0.004351551226551227
5,32,30307,1799,335,63,1,1,1,0,0.05278543341907311,0,16.837222222222223,0.011053187277286524
27,8,262,1963,9,28,1,1,0,0,0.015517011142961957,1,0.1334012219959267,0.034220532319391636
15,2,65,537,0,5,0,1,0,0,0.00980884505038934,1,0.120817843866171,0.0
14,10,31004,711,366,140,0,1,0,0,0.07977271515723634,0,43.54494382022472,0.011804547653604258
16,19,3815,1743,46,105,0,1,0,0,0.10093147530104649,0,2.1875,0.012054507337526206
21,0,3,2160,12,24,0,0,0,0,0.01820832095967976,1,0.0013882461823229986,3.0
17,1,276,4957,19,27,1,0,0,0,0.0032526650749777676,1,0.055667607906413875,0.06859205776173286
8,5,10603,805,286,76,1,1,1,0,0.11090251562763738,0,13.155086848635236,0.026970954356846474
12,32,5263,1326,53,103,0,1,1,0,0.04762207074756572,0,3.9660889223813114,0.01006838905775076
13,19,45537,605,265,40,1,1,0,0,0.04072304281348019,0,75.14356435643565,0.005819315736308138
17,33,29475,1407,390,29,0,1,1,0,0.010510490804780762,0,20.933948863636363,0.01323110327045732
18,34,16573,1617,472,25,1,1,0,0,0.06998494402442443,0,10.242892459826948,0.02847833956799807
19,4,203,3706,11,19,0,1,0,0,0.005274773944754137,1,0.05476126247639601,0.05392156862745098
5,21,9928,744,334,99,1,1,1,0,0.026355668417226953,0,13.326174496644295,0.033638835733709335
22,6,62,3174,12,24,0,0,1,0,0.011857748087135711,1,0.01952755905511811,0.19047619047619047
18,0,279,4376,13,4,0,1,0,0,0.0033856255508592616,1,0.06374228923920494,0.04642857142857143
27,0,47,4608,9,17,0,0,0,0,0.01423941750985385,1,0.010197439791711869,0.1875
21,25,47624,584,317,74,1,1,0,0,0.09267083619839288,0,81.408547008547,0.006656167979002625
26,3,260,5245,13,26,0,1,1,0,0.009753376584621595,1,0.04956157072054899,0.04980842911877394
16,7,126,3814,11,26,1,0,1,0,0.019060069655920144,1,0.03302752293577982,0.08661417322834646
29,8,230,2820,7,18,1,1,1,0,0.003128703649918603,1,0.0815313718539525,0.030303030303030304
27,4,160,4060,6,27,1,1,1,0,0.01872151279756803,1,0.039399162767791186,0.037267080745341616
6,29,8898,1119,178,96,0,1,1,0,0.025324010159199127,0,7.944642857142857,0.020002247443532982
16,28,24866,1599,59,92,0,1,1,0,0.051916836146412265,0,15.54125,0.0023726223509068244
24,4,266,5700,7,3,1,1,0,0,0.0012687311931021683,1,0.04665848096825118,0.026217228464419477
27,3,104,5583,11,23,0,0,0,0,0.0025860660419288364,1,0.01862464183381089,0.10476190476190476
14,9,47498,1026,490,131,1,1,1,0,0.04188850412565084,0,46.249269717624145,0.010316006652771638
11,34,34766,362,218,16,0,1,0,0,0.11119282049595344,0,95.77410468319559,0.00627031380331924
29,3,124,3512,9,19,1,0,1,0,0.017507599558381735,1,0.03529746655280387,0.072
27,1,155,5528,14,27,1,0,0,0,0.01444357910734846,1,0.028034002532103454,0.08974358974358974
19,4,247,4799,0,6,0,0,0,0,0.011875783071783132,1,0.051458333333333335,0.0
15,8,30866,1501,371,52,1,1,1,0,0.11471643845337433,0,20.549933422103862,0.012019308646774873
27,2,290,2441,17,20,0,1,1,0,0.003953468764317902,1,0.11875511875511875,0.058419243986254296
6,28,19212,1409,288,87,0,1,0,0,0.08755897939188688,0,13.625531914893617,0.014989850621974705
17,3,254,6963,10,25,0,0,0,0,0.007386006908348526,1,0.03647329121194716,0.0392156862745098
13,9,29982,1870,135,47,0,1,0,0,0.09259134000549678,0,16.02458578300374,0.004502551445819298
18,22,18493,427,260,84,1,1,0,0,0.053829643467080794,0,43.20794392523364,0.014058613604412242
23,6,281,4895,18,6,0,0,0,0,0.01542818023686362,1,0.0573937908496732,0.06382978723404255
19,25,20374,714,252,67,0,0,1,0,0.0200484149887639,0,28.495104895104895,0.012368098159509202
25,2,67,5441,10,17,0,0,0,0,0.014505288477130738,1,0.01231165012862918,0.14705882352941177
27,8,16,2764,13,13,1,1,0,0,0.014561628257251873,1,0.005786618444846293,0.7647058823529411
26,4,120,1137,17,27,0,0,0,0,0.011329751156536396,1,0.1054481546572935,0.14049586776859505
7,25,5247,117,284,148,1,1,0,0,0.07467860427700522,0,44.46610169491525,0.054115853658536585
28,0,124,3862,7,13,1,0,0,0,0.011328617982671207,1,0.03209940460781776,0.056
27,9,144,936,18,18,0,0,0,0,0.008036952434083729,1,0.1536819637139808,0.12413793103448276
18,2,195,554,8,0,0,0,0,0,0.015916911157477773,1,0.35135135135135137,0.04081632653061224
21,0,102,5169,10,12,0,0,0,0,0.01858754219748758,1,0.019729206963249517,0.0970873786407767
5,32,23646,608,443,139,0,1,0,0,0.10399418747352361,0,38.827586206896555,0.018733877447456335
13,25,22513,1255,43,74,0,1,0,0,0.06515091280275717,0,17.92436305732484,0.0019099227147552633
7,34,16249,340,237,135,1,1,0,0,0.039554255045138965,0,47.651026392961874,0.014584615384615385
21,5,110,3620,13,23,0,1,0,0,0.019151587551732126,1,0.030378348522507596,0.11711711711711711
23,6,148,6585,2,14,1,0,0,0,0.012583394624700626,1,0.02247191011235955,0.013422818791946308
12,34,4617,1809,466,75,0,1,0,0,0.09443546300784939,0,2.550828729281768,0.10090948462537895
5,26,12902,1772,102,10,0,1,1,0,0.011830341062214532,0,7.276931754089114,0.007905138339920948
23,2,56,5209,19,25,0,0,0,0,0.015958044419222654,1,0.010748560460652591,0.3333333333333333
14,7,7502,385,110,10,0,1,1,0,0.0887938780289347,0,19.435233160621763,0.014660802345728375
27,1,16,846,7,8,0,1,0,0,0.01726531166983947,1,0.018890200708382526,0.4117647058823529
7,26,17096,471,470,120,1,1,1,0,0.09434475996554652,0,36.220338983050844,0.027490202959583553
21,1,53,2769,8,8,0,0,0,0,0.005064865775823582,1,0.019133574007220218,0.14814814814814814
25,1,116,1563,18,10,0,1,0,0,0.015517211507587935,1,0.0741687979539642,0.15384615384615385
17,26,43562,1926,166,30,0,1,0,0,0.04669089760614459,0,22.60612350804359,0.003810573192847141
19,17,386,1486,304,122,0,1,1,0,0.029862151834274722,0,0.25958305312710156,0.7855297157622739
21,3,183,4233,17,14,0,0,0,0,0.011643342708206444,1,0.043221539914974016,0.09239130434782608
20,33,10950,1641,234,101,0,1,1,0,0.029992234095800298,0,6.668696711327649,0.021367911606246005
14,25,46222,988,242,88,0,1,1,0,0.043045084466547666,0,46.7360970677452,0.0052354888259091795
13,7,19144,1633,309,87,0,1,0,0,0.10952003681652407,0,11.716034271725826,0.0161399843301123
7,15,22977,1516,408,53,0,1,1,0,0.09720838882428684,0,15.146341463414634,0.017756114544346766
5,15,25690,1880,393,46,1,0,0,0,0.029515365897635988,0,13.657628920786815,0.01529718578490522
20,10,27436,827,492,58,0,1,1,0,0.09079721736321764,0,33.13526570048309,0.017931989649014105
15,0,292,5648,19,2,1,0,0,0,0.017384350643323995,1,0.051690564701717116,0.06484641638225255
15,28,43473,800,471,52,0,1,0,0,0.05403047081559282,0,54.27340823970037,0.010834061738050328
29,7,227,6962,16,19,0,0,0,0,0.006677253229491418,1,0.032600890420795635,0.07017543859649122
18,9,269,1052,1,17,0,1,0,0,0.0081077802344632,1,0.25546058879392214,0.003703703703703704
10,9,29390,204,329,117,1,1,0,0,0.03988004771533064,0,143.3658536585366,0.011193902895444184
29,5,54,4867,13,26,0,0,0,0,0.019020250286507265,1,0.011092851273623664,0.23636363636363636
11,28,13047,817,368,137,0,1,0,0,0.08883808981456745,0,15.949877750611247,0.028203556100551808
21,25,5089,672,163,112,0,1,0,0,0.04945101582416773,0,7.561664190193165,0.03202357563850688
27,4,181,5656,7,3,0,1,0,0,0.016030492582331166,1,0.031995757468622946,0.038461538461538464
27,6,13,7145,12,13,1,0,0,0,0.014707802010714786,1,0.0018191995521970334,0.8571428571428571
25,5,125,5844,12,6,0,0,0,0,0.00020126804760346674,1,0.0213857998289136,0.09523809523809523
17,25,33866,441,16,140,0,1,1,0,0.01674530811185746,0,76.61990950226244,0.0004724362949183571
5,12,34107,1799,175,81,0,1,1,0,0.051837858837449305,0,18.948333333333334,0.005130761111762637
21,4,142,6985,5,10,1,1,0,0,0.01669348243360727,1,0.020326367019753794,0.03496503496503497
12,15,41025,1603,155,103,1,1,0,0,0.027751070866631228,0,25.576683291770575,0.00377809194169551
29,5,98,1329,17,4,0,1,0,0,0.006868128914959035,1,0.07368421052631578,0.1717171717171717
25,2,141,6744,2,21,0,0,0,0,0.017967835004550993,1,0.02090437361008154,0.014084507042253521
25,7,215,7167,14,3,0,0,0,0,0.016427412051500657,1,0.029994419642857144,0.06481481481481481
28,9,186,6898,7,24,0,0,0,0,0.0008514157560647862,1,0.02696042904768807,0.0374331550802139
26,1,38,6310,2,18,0,1,0,0,0.010429899787919394,1,0.006021232768182538,0.05128205128205128
21,8,31,3251,19,8,1,0,0,0,0.013502648592064369,1,0.009532595325953259,0.59375
17,9,30726,1127,48,46,1,1,1,0,0.03301004782048214,0,27.23936170212766,0.0015621440426986039
20,2,161,507,12,26,0,0,0,0,0.01197200473667324,1,0.3169291338582677,0.07407407407407407
24,8,151,5933,19,26,1,1,0,0,0.01996992649604904,1,0.025446579036063365,0.125
16,17,43109,1612,44,77,0,1,1,0,0.1139651398612769,0,26.725976441413515,0.0010206448619809788
17,7,27373,730,170,36,0,1,1,0,0.036345851844433535,0,37.44596443228454,0.006210272521370644
14,6,16294,172,329,42,0,1,0,0,0.11369107611276306,0,94.18497109826589,0.020190242405645903
20,29,35760,1962,192,62,1,1,0,0,0.0329109494487588,0,18.217014773306165,0.005368977377590112
10,7,42550,1265,296,145,0,1,0,0,0.070357138116686,0,33.60979462875198,0.006956358252450001
12,28,36308,1290,310,137,0,1,1,0,0.030494057925269526,0,28.123934934159568,0.008537828086700268
8,9,34832,1273,201,33,0,1,1,0,0.09328769135003251,0,27.34065934065934,0.005770390147274137
22,0,181,1031,0,28,0,1,0,0,0.015917808664662688,1,0.1753875968992248,0.0
24,3,4,5942,2,28,1,1,0,0,0.015363228491536785,1,0.0006730607437321219,0.4
20,34,20473,527,386,114,1,1,0,0,0.06284373470062832,0,38.77462121212121,0.01885317964247338
7,25,24994,1460,472,86,1,1,1,0,0.05773772863058813,0,17.107460643394933,0.01888377675535107
15,24,15599,534,87,69,1,0,0,1,0.011768809504649657,0,29.157009345794393,0.0055769230769230765
6,30,6887,880,73,141,1,1,1,0,0.017984860748603053,0,7.817253121452895,0.010598141695702671
8,23,16359,707,376,50,0,0,1,0,0.08503541901804318,0,23.10593220338983,0.022982885085574573
20,4,125,4703,13,1,1,1,0,0,0.01647752350195208,1,0.02657312925170068,0.10317460317460317
18,9,29,4272,12,29,0,1,0,0,0.01235259641524517,1,0.006786800842499415,0.4
7,15,36393,1629,492,91,0,1,1,0,0.05203193173358596,0,22.326993865030676,0.013518711875583888
18,23,12675,389,92,136,1,1,1,0,0.05163225558001087,0,32.5,0.007257810034711265
26,3,160,5737,5,14,0,0,0,0,0.0029715695821772516,1,0.027884280237016383,0.031055900621118012
22,6,203,800,14,17,1,0,0,0,0.01795297450720662,1,0.2534332084893883,0.06862745098039216
16,4,104,2451,16,27,1,1,1,0,0.013443808412522438,1,0.04241435562805873,0.1523809523809524
25,4,44,3760,2,15,0,1,1,0,0.0007052603621029375,1,0.011699016219090667,0.044444444444444446
25,4,279,7225,17,10,0,0,0,0,0.009545904252630879,1,0.0386105729310822,0.060714285714285714
8,22,5071,1152,292,10,0,1,0,0,0.09439375484899482,0,4.398091934084996,0.057570977917981075
23,7,147,4040,15,6,0,1,0,0,0.0072533936882587914,1,0.03637713437268003,0.10135135135135136
16,1,196,5153,2,2,0,0,0,0,0.017705251481083047,1,0.03802871556072953,0.01015228426395939
22,0,13,5264,2,11,0,0,0,0,0.008708869835891983,1,0.0024691358024691358,0.14285714285714285
20,4,72,1251,15,29,0,0,0,0,0.00426912174667287,1,0.05750798722044728,0.2054794520547945
9,32,1687,1322,490,111,1,1,1,0,0.052245212103327686,0,1.2751322751322751,0.2902843601895735
10,29,48378,154,123,115,0,1,1,0,0.024906166274432283,0,312.1161290322581,0.0025424254325223756
15,7,8260,948,408,42,0,1,1,0,0.04830188804350265,0,8.703898840885142,0.04938869386272848
21,14,4128,1803,290,38,0,1,0,0,0.010478851064369094,0,2.2882483370288247,0.07023492371034148
7,26,33634,1872,483,44,0,1,1,0,0.11469883619680825,0,17.9572877736252,0.014360041623309052
21,13,45188,622,238,38,1,1,1,0,0.05972842277470326,0,72.53290529695025,0.005266768461351214
25,4,117,2109,3,14,0,1,1,0,0.010348305199246377,1,0.05545023696682464,0.025423728813559324
15,5,7,5126,17,28,0,1,0,0,0.013804903254555884,1,0.001365320850399844,2.125
15,8,132,4502,12,24,1,0,1,0,0.0012036664127923814,1,0.029313790806129246,0.09022556390977443
19,21,25565,665,492,66,0,1,1,0,0.04823510704527392,0,38.385885885885884,0.019244308847688334
22,6,112,5416,18,8,0,0,1,0,0.01417254204104625,1,0.020675650729185896,0.1592920353982301
28,7,228,7004,10,7,0,1,0,0,0.002565547882939265,1,0.032548179871520345,0.043668122270742356
18,3,211,7447,4,26,0,1,1,0,0.005051394581078534,1,0.028329752953813105,0.018867924528301886
29,4,79,3910,7,12,1,1,0,0,0.004502343220565581,1,0.020199437484019433,0.0875
18,9,190,2960,12,7,1,0,0,0,0.01707638543726581,1,0.06416751097602161,0.06282722513089005
21,9,238,7070,4,26,1,0,0,0,0.014094799814216616,1,0.03365860557205487,0.016736401673640166
9,17,39371,688,104,54,0,1,0,0,0.03238446105943424,0,57.1422351233672,0.002641471096210505
7,32,25306,270,399,131,0,1,0,0,0.08739808934238566,0,93.380073800738,0.015766388746196704
22,0,92,5923,9,25,0,0,0,0,0.007822219463997885,1,0.015530047265361242,0.0967741935483871
21,2,43,930,8,16,1,0,1,0,0.008768086682420165,1,0.04618689581095596,0.18181818181818182
13,11,48853,684,383,97,1,1,1,0,0.07298789698457678,0,71.31824817518248,0.007839685593810129
19,27,16310,1410,143,138,1,1,1,0,0.0158251380496457,0,11.55917788802268,0.008767089694071485
20,9,63,6063,15,0,0,0,0,0,0.013963260736073105,1,0.010389182058047494,0.234375
16,3,228,3463,2,24,0,1,1,0,0.013104596422708413,1,0.06581986143187067,0.008733624454148471
11,30,30876,1223,174,119,0,1,0,0,0.0897651430619828,0,25.225490196078432,0.005635262493117855
21,28,18995,1982,148,65,0,1,1,0,0.09556791566313926,0,9.578920827029753,0.00779111391871973
9,32,35579,1505,361,48,1,1,1,0,0.0398049104738118,0,23.62483399734396,0.010146149522203485
